x1,x2,x3,x4,class
0.03603733545000728,0.03603994515039492,0.036029851282481644,0.036029433752970616,0
0.037039646744865116,0.0370385219604032,0.03703828950128876,0.03703876927808452,0
0.038034637914430146,0.038039199306523844,0.03803950340040453,0.03803446628094791,0
0.039048367911594765,0.0390414082036436,0.03903308252155303,0.03904232180708221,0
0.04003516663168891,0.040043975463058754,0.04004583301793508,0.04003593662844828,0
0.04104585792168726,0.04104310494567572,0.04104515134184101,0.04105052500595431,0
0.04204081510146202,0.04203827336122025,0.04203759446989391,0.04203796299061721,0
0.04304265753449597,0.04304474880291713,0.0430444264970397,0.043047178959288224,0
0.044044109053503436,0.04405131171442983,0.044042720759877856,0.04405764488987699,0
0.045048173381783865,0.04504075925726296,0.045039690582554734,0.04504745740712126,0
0.04604492873211942,0.04604961604851651,0.04604841223416892,0.04604568190148276,0
0.04704281307845671,0.04703947281092362,0.047044814472286714,0.047051329041018664,0
0.0480491185167687,0.04804181935415449,0.048048913952677304,0.048049974634946695,0
0.04904462976186804,0.04904981767457878,0.04904934009264127,0.04904333419755989,0
0.05005183898685179,0.05005285397268189,0.05005546530626592,0.05005531906031022,0
0.05104416270421127,0.05104636192585148,0.05105362622738709,0.05105361998080561,0
0.05205462729048358,0.05207131570950532,0.052054906504605515,0.05205772988025296,0
0.05305782306187052,0.05305631000930958,0.05305147670682985,0.05305684789915552,0
0.05405018992798137,0.05405286996102036,0.05405162723631491,0.05405446342475099,0
0.055066628347888426,0.0550457187290921,0.05505848635600693,0.05504699147569911,0
0.05605369639672711,0.05606150080904089,0.05605637745615153,0.05605066733216641,0
0.057053480538510754,0.057060455045801727,0.05705340522389847,0.05705813935000496,0
0.05805828591725758,0.05805480005632002,0.05806877777850468,0.05806122765316964,0
0.05904893334612577,0.05905999133063291,0.05905575012673522,0.05906332122573304,0
0.0600560974563679,0.060059486377852724,0.06006258499645496,0.06006438883603091,0
0.06105505957902578,0.061059388554881855,0.06105868633450525,0.06105779441489819,0
0.06207088933326347,0.06206408697061687,0.06205575764229039,0.062066651371797336,0
0.06307367384404812,0.06306822538936581,0.06305546621323328,0.06306064189269872,0
0.06407039861981,0.06406052571673597,0.0640662831612048,0.06406793723433121,0
0.06506043041270718,0.06506476743828477,0.06504885872836473,0.0650599431268584,0
0.0660648032253091,0.06605982715015624,0.06607422812258572,0.06605891535917625,0
0.06706486684463359,0.0670677207699535,0.0670742734335124,0.06705988775631117,0
0.06807388388682883,0.06806811923337316,0.06806316052481282,0.06807037858543938,0
0.06907006436754694,0.06906606798468327,0.06906941807949402,0.06906714250108476,0
0.07007063765679633,0.07007338072344267,0.0700780001541508,0.07006388099257593,0
0.07108173623794435,0.07106131063207345,0.07107031214559589,0.07107401265710349,0
0.07207347703141075,0.07206895857447297,0.07207103146082028,0.07206960706739877,0
0.07307012624928835,0.07307732108355819,0.07307485815050291,0.07306960852509678,0
0.07407857207345124,0.07407561057167845,0.07407813838466827,0.0740772222182837,0
0.07507093010002047,0.0750722741698741,0.0750788115431007,0.07507812692640224,0
0.07607597156810626,0.07607666271299263,0.07608246440055502,0.0760731182191319,0
0.07707981256398293,0.0770760661138149,0.07707598867106094,0.07708257096133701,0
0.07808220515982302,0.07808214562625808,0.07808460547211385,0.07807818309728624,0
0.07908248884393555,0.07907752774529611,0.07908069991084152,0.07907842836380724,0
0.08008056505990505,0.08008305586520727,0.08007598897666392,0.0800905420164585,0
0.08107605099417359,0.08107501013801714,0.08108687163544859,0.0810850393945509,0
0.08208520268116734,0.0820852238096284,0.08208202084821785,0.08207759581022465,0
0.08308346210587406,0.08307969727452552,0.08308795868175017,0.08308234779617557,0
0.08407995659810011,0.08408247715487581,0.08408614874135545,0.08408126546132005,0
0.08508097398310725,0.08508630352114255,0.08508630991794063,0.08508255036920823,0
0.086083730894558,0.08608724633577287,0.08607884566437861,0.0860790487672142,0
0.08708349486598081,0.08708601985132852,0.08708864162491507,0.08709446386817182,0
0.0880923763862041,0.08808728839543827,0.08808799300704857,0.0880830754412649,0
0.08908899652340913,0.0890876457958945,0.08909070268189079,0.08908495293437133,0
0.09009268682266129,0.0900977537846551,0.0900895462893478,0.09009209864870057,0
0.09109454181104965,0.09108908498873167,0.09109221155350014,0.091091154053095,0
0.09209258047258484,0.09208822704317282,0.0920922146429634,0.09209458208354833,0
0.09310034881113206,0.09309788944722351,0.09310385900538065,0.09308925635527865,0
0.0940984556972777,0.09409501080412279,0.09410504310876018,0.09409005260266733,0
0.09509089648588419,0.09509209813186786,0.09508447561647354,0.09509246631998669,0
0.09609230043278832,0.09609684806502848,0.09609780487597498,0.09610547695029217,0
0.09710184921628803,0.09709421257881878,0.09709260502374036,0.09709955669295463,0
0.098091496932063,0.09810725539192737,0.0981039952987017,0.09809575221983757,0
0.09909053342645364,0.09910586846096993,0.09909852639987284,0.09910528818065897,0
0.10009212796180612,0.10009710322498533,0.10010012631859869,0.10010033500306892,0
0.1010988507737437,0.10110421535076283,0.10109576299895419,0.10110038920367599,0
0.10210270358026066,0.1021046742962724,0.10210566017649254,0.10209647889164292,0
0.10309543253224943,0.10310949148721259,0.103104764673163,0.10309936067042032,0
0.10411185986398172,0.10410468247727557,0.10411000059002443,0.10410444169651116,0
0.10511540884472952,0.10511388180931733,0.10510386028436271,0.10510996295985989,0
0.10610933298585402,0.10611294926389377,0.1061012814888032,0.10610953636340609,0
0.10711239922954136,0.10709831340967499,0.10710119081454378,0.1070969109462183,0
0.1081067610739359,0.1081116958193871,0.1081156198933686,0.10810847858201021,0
0.10911725218683696,0.10910220860181803,0.10910059219691233,0.10910883137061463,0
0.1101120304373548,0.11010994663636964,0.11009977289960991,0.11010966450991255,0
0.11110458876360858,0.11111445947385526,0.11111294410234158,0.11110641171217947,0
0.11210954277752543,0.11210681604450266,0.11211179871662574,0.11211688782371462,0
0.11310818448288144,0.1131156333456907,0.11311046182502126,0.11310914874895181,0
0.11411357896231433,0.11410893790250201,0.11411134586758738,0.11410812472465116,0
0.1151249387407797,0.11511529143287498,0.11511161648757515,0.11511618501466879,0
0.11611555447586766,0.11611501126811845,0.11611918694961633,0.11611990365466635,0
0.11711446461137906,0.11711423802591389,0.11711574185863136,0.11710560751129344,0
0.11811054216280713,0.11812495248945534,0.11812634295668563,0.11811687293792034,0
0.11912200190393439,0.11912067536989183,0.11913451352316139,0.11912471699367629,0
0.12011948053216272,0.12011534241791712,0.12011208788851883,0.12012113743829946,0
0.1211173393673947,0.12111400985257313,0.12111788825669992,0.12111571338110305,0
0.12213055783029748,0.12212653032090687,0.12212208225891553,0.12212952184281657,0
0.12312350996466136,0.12311881670211648,0.12313073874350947,0.12312581767334155,0
0.1241189378933525,0.12412317243073372,0.1241197460328572,0.12411721012546931,0
0.1251297560128628,0.1251346722083275,0.12511813228725605,0.12512793997130858,0
0.1261228729132805,0.1261236904992073,0.12612316415650493,0.12612180617227772,0
0.12712736973526684,0.12712297237654507,0.12712847941125602,0.12712687593657987,0
0.1281269333878938,0.12812359030981793,0.12812524427147529,0.12813190508425726,0
0.12913163371506725,0.12912424135290515,0.1291296257906563,0.129132886064746,0
0.13012178310372452,0.13013284693109203,0.1301268170113354,0.1301329831234731,0
0.1311273148353484,0.1311221067206278,0.1311229934189417,0.13113137155586443,0
0.13213343074464073,0.1321276105490066,0.13213532509442602,0.13212382453182078,0
0.13313280273413988,0.1331270780521343,0.13312987395259412,0.1331333701264897,0
0.13412983206730772,0.13413221135641298,0.1341391655981802,0.1341312496747865,0
0.13513931359569548,0.13512948660086185,0.13513778415602473,0.13514234297823843,0
0.13612377791363547,0.13613215165985876,0.136139021496772,0.1361351209092059,0
0.137138992866504,0.13713411721120355,0.1371375700860745,0.13713635875096017,0
0.13814397704844644,0.13813941024235463,0.1381398261514485,0.13813607875330752,0
0.1391367011080188,0.13913697634820005,0.13914111139985103,0.13913703421673504,0
0.14014158901442464,0.14015051714413337,0.1401444957636573,0.14013851002247932,0
0.14114714721075197,0.14113910076427605,0.14113095051846528,0.14113610070958657,0
0.142132788182537,0.14214038457472192,0.14214223423403807,0.1421505243287035,0
0.14314477778001194,0.1431420476404991,0.14314729017104905,0.14313208746659808,0
0.14414532221693468,0.1441479984701136,0.14413675121291525,0.1441498629143602,0
0.1451468376271826,0.14514306870557564,0.14514830905447568,0.14515649860943416,0
0.14614705547742146,0.14614738724907766,0.14614384934164845,0.14614189692429883,0
0.14715129882622985,0.1471428667280176,0.14714750497833323,0.14714475885991332,0
0.14815054304727687,0.1481498164586746,0.14815333584786944,0.14814559806615388,0
0.14914779977447268,0.14914425533057024,0.14914692768284876,0.14915103565161436,0
0.15015393509323338,0.15014553932352925,0.15015449817975068,0.1501569283394442,0
0.15115321832566728,0.15116053513021394,0.15114728220515564,0.1511449278776346,0
0.15214325855090766,0.1521596323737096,0.15215542398043394,0.1521518742287976,0
0.15315455299628475,0.15314752570791665,0.15316538191305124,0.15315379925906303,0
0.15415470112812718,0.15415778298727364,0.15415655920031282,0.15415527357427555,0
0.15515120278287792,0.15515751249694085,0.15516456527763753,0.15516188225538594,0
0.15616412208928937,0.156153600077774,0.15615120813205488,0.15615552722155565,0
0.15715743578171862,0.15716262811474951,0.1571486948340086,0.15716480490875448,0
0.15815736811866526,0.1581560237528084,0.15815309763628185,0.1581498838747988,0
0.15916327501207897,0.15915952574899508,0.15915270935466044,0.15915268376529884,0
0.1601584812366637,0.16016850526778662,0.16015886220340333,0.16015264444539457,0
0.16115993244584073,0.16115979754331242,0.16114767672794647,0.16116088968682857,0
0.16216100748951112,0.16216564319398624,0.1621714069426369,0.1621677949873099,0
0.1631618187197104,0.16315763053361945,0.1631760299621794,0.1631634592553332,0
0.16416423381062373,0.1641640435387286,0.164165154587968,0.16416344236210453,0
0.16516229685513076,0.16516243087045895,0.16516500139881407,0.1651624480413095,0
0.16616260193725277,0.16616669831730463,0.16616489128007905,0.16617368613110908,0
0.1671539123181252,0.1671726247014268,0.16717339759312966,0.16715680021600512,0
0.16816645473019776,0.16816631096383816,0.16816113060969456,0.1681642790847302,0
0.16916361628994184,0.16917793052138627,0.1691738475611349,0.16917552694464413,0
0.17017377853049037,0.1701645249113141,0.17016754756883876,0.17017261704297632,0
0.1711650605321267,0.17117473616332204,0.17116996954418037,0.17116929706713344,0
0.1721757269720132,0.17217439348872962,0.17217036734134308,0.172177968821189,0
0.17316776785653518,0.1731762528512079,0.17317613867946302,0.1731716254409766,0
0.17417580483928538,0.17416791860629224,0.1741787943092702,0.17417324966349196,0
0.17517256156007258,0.17518042022130434,0.17517165345672245,0.17516813286869334,0
0.17616839303030857,0.17617920622593292,0.1761697740294137,0.1761849501470861,0
0.17716676753013777,0.17718565945901862,0.17717823226451318,0.17717669361161784,0
0.17817545358274414,0.17818017385874996,0.17817799000466605,0.17818369468758827,0
0.17917975031742248,0.1791799306879865,0.1791773611181181,0.17917889445106056,0
0.18018171918902462,0.1801716293382169,0.18017343925306964,0.18018389650065028,0
0.1811820355083718,0.1811802612644994,0.1811812733508465,0.181182919089708,0
0.18217948338378065,0.18217829065855518,0.18218316140845767,0.1821772903182941,0
0.18318522444696175,0.183174670265162,0.18318832896136983,0.18318554617059526,0
0.18418546433285576,0.18418909763910393,0.1841925115564065,0.18418925603450928,0
0.18517598081402853,0.1851787873003515,0.1851820610922967,0.18518531564043622,0
0.18618877448128854,0.18618255746712042,0.18618712002000856,0.1861824092715244,0
0.18718412959817224,0.18718015388170295,0.18718257102095665,0.1871804287641591,0
0.1881833088219233,0.18819345639717122,0.18818344119374403,0.18820135009851238,0
0.1891916557786936,0.18919011336980768,0.1891848974002883,0.18919269073858624,0
0.19018731200105898,0.1901908002392634,0.1902029906128815,0.19018970989069156,0
0.1911969375578226,0.19118767530906555,0.1911910162487387,0.19120004519436937,0
0.19218905735690325,0.19220125443498218,0.19219573095186948,0.19218937985831272,0
0.19319635523188847,0.19319805596544132,0.19319630224300427,0.19318534206959376,0
0.19419055850831507,0.19419295660101646,0.1941938220270487,0.19419729755468196,0
0.19519608370019984,0.19518851847340163,0.19519709618445022,0.1951982481239216,0
0.19619899514843583,0.19620160009982396,0.19620036580696892,0.19619849209659232,0
0.1971968463686399,0.19718889239252962,0.19719934528829286,0.19719823563563302,0
0.19819955609238418,0.1981918144553191,0.19819279291549616,0.19820346396246485,0
0.19919900142342992,0.19920260670268608,0.19919934079107987,0.1991993479798967,0
0.20020489161923005,0.2001976199765591,0.2002006808040849,0.20019788882375666,0
0.20119902872006404,0.20119965534058384,0.20120231187005935,0.20119880745809288,0
0.20220848098283006,0.2021977291656911,0.2022012678439814,0.20220000354691084,0
0.20321043809262498,0.20320418597708576,0.20320836242590054,0.203195775401338,0
0.20420553945553355,0.20420865235818234,0.2042046156241506,0.20420953160607955,0
0.2052026187629547,0.20521225194240614,0.20521669969582332,0.205203391012403,0
0.2062039786935992,0.20621347312859178,0.20621410406693486,0.20620359190607043,0
0.20720510627312172,0.20720579828416288,0.20720048495465204,0.20720261394747477,0
0.20820318750437444,0.20820436922038268,0.20820803478377128,0.2082093792818709,0
0.20921696171167328,0.20920421743900552,0.2092141308212016,0.20920813926498807,0
0.21020996289166197,0.21021358430767106,0.2102045966001024,0.21021212225894115,0
0.21121204347225225,0.21121367346753123,0.21121265705443074,0.21122348771191074,0
0.21220902351229096,0.2122095572274372,0.2122090965095801,0.2122094348266164,0
0.21321002627757668,0.21321915829586874,0.21322031573445316,0.21321035948174447,0
0.2142100524363487,0.21421657129199614,0.2142114530989928,0.214217378873303,0
0.2152162298303195,0.21520763649464023,0.21522295274122188,0.2152241946035807,0
0.2162131522727638,0.21621427770841656,0.21621764554316986,0.21621788850016616,0
0.21722050993858058,0.21722726823991104,0.21721633248107974,0.21721322573099452,0
0.21821132162207815,0.2182145635680185,0.21821805258335383,0.2182271910075358,0
0.21921663116272405,0.2192203381589774,0.21921913710473886,0.21922516118558646,0
0.2202328548823496,0.22021756587635563,0.22021777302300763,0.22022544102460556,0
0.22122463067866938,0.22123045475784991,0.22122414086214787,0.2212194247607673,0
0.22222517549637566,0.22222776574012512,0.2222263246331282,0.22222475859237775,0
0.22322855659667115,0.22322906970117545,0.2232301340181784,0.22322646677266117,0
0.22422338863382263,0.2242249577926564,0.22423025676905675,0.22422013954586928,0
0.22522706859176958,0.2252232585311636,0.2252253689493399,0.22523161748453827,0
0.22622718172156633,0.22622645840896702,0.22621942694552133,0.22622995749405636,0
0.2272304546481329,0.22723804350084373,0.22722568833605244,0.22722832297886553,0
0.22822947514664677,0.22823611549462702,0.22822775175056628,0.22822962333585708,0
0.22923226871177782,0.229230162274845,0.22922699706115648,0.22923019967919372,0
0.23023559838897953,0.23022509765373317,0.23023089507860098,0.23022672962615554,0
0.23123720646437587,0.23122361529670732,0.23122843662199488,0.23123311729060655,0
0.2322400598523784,0.23223190348092684,0.23222945623459876,0.2322416380175794,0
0.23322599316373113,0.23322223920345012,0.2332354333054835,0.23323072296211145,0
0.23422912807014856,0.23423777601647072,0.2342354532378031,0.23423141384108054,0
0.23522883371324188,0.23523959752187665,0.23523848624112503,0.23523473935591635,0
0.2362454694212165,0.23623088581240462,0.2362286086103816,0.23623277669588683,0
0.23723700930715547,0.23723845393448387,0.23723603105694796,0.2372389975142198,0
0.23823198054111727,0.2382454570612586,0.23823782748234626,0.23824382471739616,0
0.2392409528659711,0.239241523005335,0.2392420880756404,0.23924147778203933,0
0.24024345385403958,0.2402468860028909,0.24024122284608876,0.24024378525902818,0
0.2412407925627698,0.2412484418273185,0.24123785927973096,0.2412502459434058,0
0.24224204145248904,0.24223508836673166,0.2422428827643168,0.24223883698395487,0
0.24324744646098817,0.24323998012334672,0.24324101232607714,0.2432337955395885,0
0.244241982712648,0.2442321248476111,0.2442363247301268,0.24424804631752495,0
0.2452491742460385,0.24524737253305418,0.2452404103645296,0.24524500668846452,0
0.2462462282335508,0.2462404544228003,0.24625376323775508,0.24625063305769912,0
0.2472461424263781,0.24724738167644222,0.247248289161287,0.24723703857290513,0
0.24824701236133564,0.24824483832700828,0.2482432401481988,0.24824684274678382,0
0.2492582376818835,0.24925245346355557,0.24924639335430032,0.24925211216315601,0
0.2502572470274332,0.2502548734186648,0.25025054840209987,0.25024701556636175,0
0.2512547423678193,0.25125321867817835,0.2512557272173514,0.25125442711025964,0
0.2522575000158288,0.2522495760761944,0.2522588392225804,0.2522532402502757,0
0.2532636295576164,0.2532498073141628,0.2532619330722691,0.25325424280717057,0
0.25425099716423616,0.25425183482508396,0.2542526525177133,0.25425637508398624,0
0.25525786943269546,0.2552523867552356,0.25525513348229395,0.2552659666070483,0
0.2562648939721068,0.2562584378746046,0.2562564462736471,0.25625685641288987,0
0.25726032484712086,0.25725214329443125,0.2572559703745701,0.25724891433688785,0
0.2582602543738713,0.2582614942379568,0.2582558423259468,0.25826612819207473,0
0.2592531304309442,0.2592519373848582,0.25926038151835207,0.2592644947507723,0
0.26026867989871755,0.26025796583894595,0.26026565366442744,0.26026006771791277,0
0.26126039812476154,0.2612656795609487,0.2612645228756533,0.2612533793004763,0
0.26226964496401084,0.262269162719033,0.2622591344487547,0.2622642412799294,0
0.2632657334141947,0.2632645666320924,0.26326051173749404,0.26325990514642356,0
0.2642641364939093,0.26427012790936055,0.2642669822650372,0.2642624111926038,0
0.2652691237588185,0.26525102255216215,0.26527100909376716,0.2652565666963714,0
0.26626445406155924,0.26626066791679315,0.2662597928588877,0.2662720704002032,0
0.2672649287612607,0.2672689997866759,0.26726703266437285,0.26726965247140333,0
0.26826865237772357,0.26826185330714736,0.2682732496023655,0.26826579948535245,0
0.2692614863597759,0.2692671286934644,0.2692767730682224,0.2692735203779798,0
0.27026852700959825,0.2702685239817487,0.2702686620950142,0.2702806540101881,0
0.2712731809485324,0.2712734214795072,0.2712764226885414,0.2712724652170664,0
0.27227097706154313,0.27227129052302684,0.2722719142659752,0.27227208616108967,0
0.2732769114209915,0.2732735330027023,0.27327693647365936,0.27327286969037273,0
0.27427466745022583,0.2742642832708516,0.2742788559126478,0.27427600671665375,0
0.2752802653258246,0.2752607939983843,0.2752857171487992,0.2752745773271345,0
0.27628181719035994,0.27627107674664064,0.2762793401458016,0.27627100919846037,0
0.2772741584324738,0.27728684743404663,0.2772763238652735,0.2772783644416432,0
0.2782826286169317,0.2782807566877181,0.278279030372804,0.2782801030832906,0
0.27929129635720545,0.2792789911852941,0.27928028477451283,0.2792845325512593,0
0.28028580790994506,0.2802862154318081,0.2802834739313904,0.28027456525571665,0
0.28128944843894277,0.28127554955431616,0.2812827944586075,0.28127750990203115,0
0.28228196159054936,0.28228392609433384,0.28228388906835955,0.2822843918860535,0
0.28329135183962856,0.28328555095479085,0.28328206250010685,0.2832881037191247,0
0.2842902316367289,0.2842781462452086,0.2842872712846335,0.2842877901479958,0
0.2852837974677685,0.28529216381935185,0.2852845350073501,0.28528591316755264,0
0.28628542092716486,0.2862863641815242,0.2862808049108518,0.2862790860318733,0
0.28729525981260345,0.2872830524805457,0.28728233032554,0.2872765203367193,0
0.28828509347954984,0.28828167283932127,0.288296498364089,0.288293337373735,0
0.2892858485375634,0.28930055146831596,0.28929419811672424,0.2892876651323717,0
0.29027779326171593,0.29030174500315326,0.2902833424279565,0.29028206329655554,0
0.2912964041434513,0.29130349005332296,0.2912982126553838,0.29129411083689155,0
0.29229526606400064,0.2922965593700862,0.29229608693524123,0.29229369824941215,0
0.29329381429881307,0.2932929803276538,0.293289523470349,0.29329188991790894,0
0.2942858295102233,0.2942938025961603,0.2942893513387585,0.29428877634770817,0
0.29529619476605107,0.29530225530672705,0.2952998868783253,0.2952874427922772,0
0.2962913481556134,0.2963010001522362,0.29629138385932857,0.2962951731305463,0
0.29730004755779244,0.297292455575023,0.29729782417482803,0.29729062716982274,0
0.29829529146007855,0.298299897207969,0.2982903333296306,0.2983005006719881,0
0.2992992011103046,0.29930206174907137,0.2993004188699696,0.2993061200014491,0
0.30030092642281353,0.3002981532725947,0.3003009117878155,0.30030301679044547,0
0.3013015456016529,0.3013015042597573,0.3012977913428623,0.30129798679671355,0
0.30229528927594335,0.3023110501860182,0.30229608298612537,0.30229883777631333,0
0.30329971126697547,0.30330777792518804,0.30330182855491183,0.30330954201366667,0
0.3043009368511831,0.30430569927511547,0.304300127569038,0.3043150300499432,0
0.30529936731321017,0.30530685440885647,0.30530847418970997,0.3053073743007926,0
0.3063053798680119,0.3063056572028076,0.3063065253636662,0.30630557129629815,0
0.3073121267028913,0.30731835992231527,0.3073045198483823,0.30730045829240943,0
0.30830786689806655,0.3083212068549966,0.30830428993546843,0.3083165038923355,0
0.3093176978133797,0.3093065413681008,0.30931215422470526,0.309317451292425,0
0.31030841467160536,0.3103092924085098,0.3103074019057406,0.31030523652665687,0
0.311308064923586,0.3113051916099775,0.3113114817286526,0.311307461445156,0
0.3123134812418713,0.3123045328340813,0.3123139667134734,0.31231647995712036,0
0.31330334463510046,0.31331518359616256,0.3133194516582757,0.3133072651082198,0
0.3143226771762485,0.3143164094093612,0.3143107892550355,0.31431403546892606,0
0.31531810694987794,0.3153156953422724,0.3153180090952776,0.31531071194734994,0
0.31631716312043645,0.3163092477438318,0.31631576018600954,0.31631179677810894,0
0.3173136396676044,0.31732349778319335,0.3173227738679203,0.3173203630079219,0
0.31831285675449494,0.3183167362760698,0.3183243838068182,0.3183190269028865,0
0.31933091596701924,0.31932128590851633,0.3193202795649018,0.3193177737369983,0
0.3203209880248442,0.3203195579711384,0.32032386086370374,0.32032510383190427,0
0.32131739137401877,0.3213146651565535,0.32131214029445576,0.32132386127795587,0
0.3223168054892915,0.32231155786935756,0.32232426521534496,0.3223347873199095,0
0.3233232929687656,0.32332751577719554,0.32332373247011603,0.32332282887505737,0
0.32432891970673927,0.3243228729516034,0.3243256612858947,0.3243259328133553,0
0.3253219848730571,0.325330285537073,0.32532445052654185,0.32532154659952783,0
0.32632900887554417,0.32632183398641734,0.32632646723211317,0.32632628073134307,0
0.3273327568051565,0.3273297008184917,0.3273272021925336,0.32733141615882333,0
0.3283352793660734,0.3283311173798601,0.3283283800914275,0.32832176914716654,0
0.32932400376101395,0.32932780320580757,0.3293262817683186,0.3293283944728144,0
0.3303306135799548,0.3303329787941021,0.33032997783644,0.33033276283854945,0
0.33133165370340534,0.33132145399849955,0.3313266346543622,0.3313306108935527,0
0.3323262838586181,0.3323353319759823,0.33233998608649407,0.3323384261415908,0
0.33333226611897865,0.3333407869640176,0.3333340766706193,0.33333164790347775,0
0.33433126732101665,0.3343328219859019,0.3343323934502416,0.33433518641544624,0
0.33533613820524055,0.3353353505654361,0.33533752002618405,0.33534128856670925,0
0.3363410841070135,0.33632891184649405,0.33632356673066177,0.3363410079358925,0
0.33733050294384526,0.3373362135103279,0.33733148677220703,0.33732832743514946,0
0.33834104565197937,0.3383421341141398,0.33833545578633467,0.3383253831268776,0
0.3393366081170981,0.3393412983593664,0.3393319447814955,0.33934025613893826,0
0.34034026379109444,0.34034323679783834,0.3403409382421824,0.34033547499563593,0
0.34134732419884967,0.34134054869347624,0.34134120481864383,0.341336675001546,0
0.34234012593108637,0.3423379183287722,0.3423414776120427,0.34235090088474307,0
0.34333648383762866,0.34333527553635396,0.3433506991949808,0.3433422967249576,0
0.34434099898065107,0.3443495438677813,0.34434131626664566,0.3443534743929121,0
0.34534873497470203,0.3453429057883046,0.3453561318864117,0.3453423167707303,0
0.3463500568232064,0.3463478428092484,0.34635285505279334,0.34635415390233,0
0.34734750736809267,0.3473435802579956,0.34734964720806205,0.34734395877049856,0
0.34835841528458594,0.34834903102500375,0.3483465217405918,0.3483492717498777,0
0.3493426137179017,0.3493444912791568,0.34935535141888907,0.3493460648779545,0
0.3503451157954369,0.35035303361411296,0.35035627887112364,0.35035394511690365,0
0.3513563315897804,0.3513475673759085,0.35134424229801764,0.35135885801961114,0
0.35235073895315816,0.35235109818727006,0.3523589933230616,0.35235513350239933,0
0.3533556327922137,0.35336417836507783,0.3533501357622014,0.35335799255399375,0
0.35435463941997886,0.3543556973157487,0.35436199669648644,0.3543568935331358,0
0.35535804683575056,0.3553607178920419,0.3553535305917076,0.35535115930701866,0
0.3563511323103863,0.3563465245734095,0.3563666373920061,0.35635084031452774,0
0.3573562510892394,0.3573559732908579,0.3573588943908464,0.35736143604342,0
0.35836266072580014,0.3583554429711655,0.3583575227497894,0.35835977125811075,0
0.35935811590372846,0.35936739608723944,0.35936181423411756,0.3593630337482896,0
0.36036367476670367,0.36036622772964777,0.36036126546815384,0.36035387620062054,0
0.36136335980112017,0.36135810457689244,0.36135871827795263,0.36136429318145513,0
0.36236855377771954,0.362362468720246,0.36236390652742534,0.3623708734370855,0
0.3633645671292608,0.3633763717789342,0.3633661909115915,0.3633545595495676,0
0.3643681310724699,0.3643662701562888,0.3643708131281348,0.36436773027112074,0
0.3653646730854454,0.3653592438741839,0.3653643202490789,0.3653611127630943,0
0.3663634637491174,0.3663693092583885,0.36637471588888815,0.3663683397240155,0
0.3673613879520572,0.36736959038070843,0.3673733505248006,0.3673643184528458,0
